id,split,wall_num,total_length,best_frame_deg,mean_residual_deg,max_residual_deg,max_adjacent_deviation_deg,non90_corner_count,atlanta_candidate,reason
5ZKStnWn8Zo_68bfc38eaf004f479275c3036f15f5e3,train,4,25.683464,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_789a00a8cf824b0aa4f4b07befac748c,train,4,12.243993,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_8247939c454847469f6be0d3630102bd,train,4,29.322093,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_88a8406fd5eb4efeb4c5d5911c68dede,train,6,36.358610,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_98bb0382d3cc414eae935481bab324dd,train,4,11.007032,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_9b029358672b4874a8c4834d41c55c0e,train,6,16.323818,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_b2569ef8136042bc9a20e30814e578f4,train,8,16.153897,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_b6253e23df1c477da5acc09cbb7b2510,train,4,18.243277,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_bff29124732d4560be4ae4165298d4ac,train,4,12.271998,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_c6e095b54d9543398e5f2ac9a2edcbf5,train,4,13.878451,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_c9b162e0cd2e43b88aacdcf890c14ccd,train,6,14.085839,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_ce7589e64ee6481dab982bb3dc59e08e,train,10,15.704412,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_dda1bd6bab6746a28dfee34592531261,train,4,6.494638,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_e3ad01378dab48c2a4b6f65d67a771ed,train,4,19.416096,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_e51817dd7c914c66a74365729c79c211,train,6,25.616471,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_e686e95c683d4950964655160639a4ca,train,4,22.148721,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_e9a7a9a7bf7b4118b173d4e868480915,train,4,14.568046,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_ec210b9de860460787ddc3897d91395a,train,4,21.188871,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_ec939f9586e14395b58bc9a7215ade19,train,6,14.622770,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_f65c611015d049408dc31d5358dce6e8,train,4,16.889260,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_f6f4628612b2444e80b41e015247178e,train,6,36.987598,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_f7ea2b9238c4406192bc928f5625e79a,train,8,30.102042,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_ffa79f02cca84b42bce24be9d0a52e81,train,8,15.363372,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5ZKStnWn8Zo_ffe267c96372462682c6b01fca2732d7,train,4,17.691464,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5q7pvUzZiYa_6be22e287d2f4bb4a5fd1fc1172d438b,train,4,9.156332,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5q7pvUzZiYa_7939ba3afc934e268aec59027819ae4b,train,6,26.389375,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5q7pvUzZiYa_efc16a390eb54273be07a53c9ac005b3,train,4,11.518638,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5q7pvUzZiYa_fc40a29412bd43d58978091b6ff4141a,train,4,23.618557,0.000,0.000,0.000,0.000,0,0,Manhattan-like
5q7pvUzZiYa_ffbed768a549496c9752a736bff9efd5,train,6,26.467357,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_0701fa74a0bb4f478b1f167ea7939c0a,train,4,17.120891,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_140ee525d84c4e6e9d0b3bda3cbc19ab,train,4,19.095720,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_14af8cbc71694b0ab5ca408ceb1c2cdb,train,10,34.080625,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_2e99c4517678406c935d5c8bb25942c8,train,4,28.115631,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_3d0ecd8a8a6f4ba2b3849f2b77083438,train,4,17.446354,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_481282c812c24f8292054a9c8b23adb9,train,8,19.384716,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_5c8f1d2de7c44d4fb95fa752c5fdce24,train,10,22.412575,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_74ce4ff76774491f877325c9402b6184,train,4,20.134200,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_7f0b1a5b010945c1b27da9828360d402,train,10,21.339741,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_9df5f6ec205f4c8088cc80891d97675e,train,4,17.623542,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_a89e5c41cc7a4881bb8739aae37a71c0,train,4,19.080723,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_aaef0e13feb84a9a8cb567429c9fb8d7,train,4,24.966293,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_abfdb9e245524fac9a1f70419788b6bf,train,4,18.843658,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_ba9af4d3f96d4b47bd45d828f2d61d2c,train,4,25.635956,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_f97898ee20f74b2d8627f5065d633d45,train,6,7.455709,0.000,0.000,0.000,0.000,0,0,Manhattan-like
759xd9YjKW5_fffe7407b0324ceca095d418d02e2ea3,train,6,25.327317,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_0b2466cdbed84bdaa8524a4eb90669d7,train,8,9.484971,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_0fd8c430bdb34aedb5c11b56ceb13b63,train,12,42.960601,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_12739585137d4681b1b394ebf6bcc936,train,4,24.535635,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_1b48df86b7a149fa8e90161265def866,train,10,39.112232,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_264730e5fb744a3f800379ad7ac51c45,train,4,21.379961,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_34d76d6db3484d04a47482685c9ab420,train,4,8.601440,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_37b040b5341f4f6abb47f59d60963072,train,6,11.376209,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_3f67442ac0fb46a697005af2ffdcfab3,train,4,23.853010,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_48c8e8de5830459aa06ebaa4ae2b91ad,train,8,14.600971,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_4914e12cb4a34f58b9e5779393e90a21,train,10,10.564216,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_491b9b2d5e63400f9b448e5603dd05ae,train,12,44.832284,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_5186e9da9b4248318f4a7ae68d11da15,train,8,37.986973,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_52be196a34fd415fa984b16aa270481c,train,6,16.875175,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_5d073d9053ae40d7925c42e578396b00,train,4,15.528628,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_68fac2c327914533a1e698467c0b22cb,train,6,15.401007,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_6c481629dd4c4604be5279f08b639c4f,train,6,16.826942,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_71c4574785a44394bfb662c2e1c617bf,train,4,13.051130,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_74a12d0675b54d6193ba63104a6a8e2e,train,12,28.634941,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_77b63a9f928e4dda898ab31c0569ec99,train,10,31.651030,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_7921c216294d43c0b7be2ca634bbf6a9,train,10,22.634172,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_7c9f57c094654e9a9cb27ae4a2f7fa0b,train,4,17.018310,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_7f3ebf20cb934e86b86b776afb0b5d44,train,10,10.348809,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_818d69716786445f8eef89a590ec3f52,train,10,20.954872,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_92ffe9fa9ea6437c88eac23b0bafc0bc,train,4,13.033411,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_9871b1fb068b495fa3e2ddac2f54cc16,train,4,8.609146,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_a59713eed44e47cca397462601c4d960,train,4,7.768964,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_aaab09df2ec34ea584e93e42ad0cf8e4,train,6,15.961340,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_b3cb0280416742fc9dcba0d2d9e5d2f7,train,4,21.548018,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_b41bccd9fcf7498e9a30af072d8e3c2e,train,4,19.202003,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_bf249d0d4e364c85bcd322f564abc705,train,4,22.404412,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_c2af9032cf534313842c59dc39bba4da,train,6,15.101177,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_c746fb38d1ca4490a094a97e32d14af2,train,4,8.730665,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_c7cee9420a28477593293777b783e174,train,4,14.623053,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_cbbff2fa222241dfb2e16f3dba643e16,train,10,11.715851,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_cd6357a188f041d09444f1ce273f5290,train,4,21.793767,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_cf1ab29600a546cf8c82484c06b60425,train,10,10.174416,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_d21aae0b5d944f27a0074525c803fc9f,train,4,22.994453,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_e0a8257d73b84c7eb0f227c52db0e51c,train,8,16.206972,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_ecf4e1fb7421476e9988c8823a311171,train,10,29.854754,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_f472684bf3aa4ef39f59c217f09117e4,train,6,7.761045,0.000,0.000,0.000,0.000,0,0,Manhattan-like
8WUmhLawc2A_ff0a2a0f47324b08a5f654b324f9944b,train,4,16.384487,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_1c8fadda1f6b4e90ae5b99f6af5d7e4e,train,4,24.787406,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_20db218ae92c46e6899cd3c0bb1c8d65,train,8,30.332816,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_224bbce98d37406482348841af387f4e,train,4,7.791485,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_2e304220c00c4d41b9f687ed1f11c3ef,train,8,29.938397,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_317113a25d7542009c08d87eb647c778,train,6,10.681150,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_33da8b14bc224e7e93045cf3e8ba88f1,train,6,12.330379,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_4c75f4c69d39491b82569ac69e86b3da,train,6,29.536757,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_5601e44e981e4efe96c6b5a97caec0c7,train,10,46.617952,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_6c767b50d6254fa9a0f5bb8d3e27f85a,train,4,8.073539,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_7bb71ddf6cae43fdaecf2acb0dfd1a9b,train,8,56.549988,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_84ddee2c46b4416fa47c5e55599911e3,train,8,27.636659,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_85aec38fded44cd7b6b869226400666d,train,8,35.470916,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_882a57bbdf9d4e8983ad44fc93abe808,train,6,37.338372,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_8b7a414f32e54460975d6ffcee6d5c62,train,4,9.307707,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_8ed2cc9e75f84c42b59b5687e234e98c,train,6,25.404142,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_908ace599b044f259ce175291d9fa29c,train,6,31.113680,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_9a671e6915de4eb897f45fee8bf2031d,train,8,20.720148,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_9ccf1bb4b8144b83830c3f0b10d65018,train,6,37.415567,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_a2262e1e23b843c488dbc5e3feb63628,train,6,42.852218,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_aac0329ffeab4102a261938ff974ce8b,train,6,13.360010,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_b5e02c7d5ba04d4d924ed00bbd8ce138,train,4,23.548181,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_b5f2642db58d45cd861d4739127c24a6,train,4,13.341388,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_c04bb819872546cb990d58225c0c2a94,train,6,22.988688,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_c2897a3b81da43ffb280b2ee095bec5c,train,6,42.196933,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_cd63578fb7c44a1dac44ad08819971e9,train,4,7.957213,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_d0b7b883da2b432884588221a717b7ed,train,4,23.874596,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_d4e359d5addc4f4d94e253fa0b7253d1,train,6,30.168752,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_e98ec3731cd94927a32fa5ef8f309a23,train,6,32.482160,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ARNzJeq3xxb_ffbe14a1bab6497abb439dfcc3cfd11e,train,6,31.023306,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_027c36f1fb444f0c87bfa768d6d94930,train,4,13.464488,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_0b87db7f5a9840d28bcfaa93ce3ca464,train,4,13.153242,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_0c2d645fd3b64fee95d8f447e8efdeaf,train,4,13.860076,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_223e143862134f51b3e794c840d495c4,train,4,12.473003,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_32713cddaa7942a9aec72809a14bc046,train,4,6.578282,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_4885feecc53745049ba425454b57d203,train,4,6.103670,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_4cd489ac0eb3416883212e16c15e659e,train,4,13.050442,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_57604d4a6801436f9875134330834eb0,train,4,9.205618,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_761e41fbabfd4f1c80c3ab77df6732ce,train,4,12.491354,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_a3c3ba2217b84f62ac4d891d0d029bdb,train,4,17.194673,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_acc96ef459564d42b60eac9dad07708a,train,4,12.573182,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_aff4da2529fc495d888d0a87236e84b3,train,4,13.551953,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_d166ebf97d1b4e1bae5234cb40ad4a50,train,4,13.638605,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_d3a67198e8584782bdc96f2612d8e432,train,4,13.089457,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_dd4abb5f6ded471baea5b6db19998fae,train,4,20.431535,0.000,0.000,0.000,0.000,0,0,Manhattan-like
D7N2EKCX4Sj_e4e27ec0f9e040419422ab67a86bdefe,train,4,6.771158,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_062df9954974450a9eb914da2727062d,train,4,75.559865,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_099839b0911a409787e237301c90e418,train,4,53.059177,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_0cb7f98845aa4939a1125d430acb7183,train,4,46.540581,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_0d89ca4056f64d8d90bf03250ca64eb1,train,4,54.799859,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_0f01520129074da5b4c0c58d72442c3a,train,4,53.987923,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_1509b3e5dce94a3a91dda769c5b28ba7,train,4,29.497699,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_1619aa4c11c445d092b43bafb4eaefea,train,4,31.175223,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_189a4e9b647b4f3196dbf64b02442082,train,4,30.398392,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_1aba6e328b4d4211900d8296b88f6127,train,4,72.373217,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_1ba7d881e867480585d80c1222f54028,train,4,57.411277,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_1cc611304c434e83b14d30f397f0bee3,train,4,35.342250,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_200846287d844664ba5ad352819a8075,train,4,32.676346,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_216c427533564466bcb81b7d8082dd8c,train,4,30.262990,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_266d088e5b444c7ab90cec89ead1a8a0,train,4,64.863437,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_29da42cfffac43f9a6318ef1c575cd23,train,4,28.775479,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_2b34f57b3e254473bf1317e43e250c32,train,4,79.727062,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_2ba2fb8b245f40d2866a676ebaf8791b,train,4,28.236041,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_2c30bda8678b4fc4b3918476affbc2ec,train,4,13.571552,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_31866025bbc74d7fbf99524d81d35bd1,train,4,29.606384,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_3384e4644c644c85980470220aa3e101,train,4,39.760030,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_36ba7aeeb72e40d69e3e1c775e4bf541,train,4,53.661864,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_377785e3a8ec4ce7bff6de3035f6fcd5,train,4,10.089253,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_389f67e9de9b4f729127c2bc2f67a316,train,4,30.710162,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_3f2dacac25214cf4951aa1294825354b,train,4,31.700364,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_45aa201f03e84e51a94f49c04b60ccf2,train,4,34.104294,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_49460faf784e4d93a41569491260bc9c,train,4,69.672548,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_4e35abb87ff34156956043cc86a6f817,train,4,56.241756,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_5038f4f54ed14bef980e59f9e76ce0de,train,4,29.218797,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_52131a7696fc47f4bffd1c0cfd57a454,train,4,30.633753,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_56851a5dbc8c43179c9c74594cd3a554,train,4,33.295320,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_585d35a46dd644daad1a135634207b99,train,4,68.898993,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_5ee7559f2e4e46cc9a20562c3afb7ce6,train,4,80.797580,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_60399cb6fd9d42a7a364f155fd152361,train,4,7.452347,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_611214ad029a4d4da4b45ebb8a257b3d,train,4,61.002159,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_6ac0bff3d8f6441e87513a6ffdc2cd3b,train,4,32.252252,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_6acea2b64c694b948f50da07d88ed31e,train,4,57.554120,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_6c160b1ba8564c09ab8491590266f7f1,train,4,58.157788,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_6ce4614650fd4294852d7fbeb89ef6be,train,4,31.343923,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_6d88b250b28f4f28afbcf356f6a33909,train,4,53.038700,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_6e1e3e8662774c8b9906d3c0a3b1ed3f,train,4,32.783290,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_6f1665f159cf4ba098116113c10f5ee8,train,4,32.092441,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_7292b16bfe1540b8bcc46d523b14b241,train,4,32.190341,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_72e7bae027f34e898f90309032ecd3a6,train,4,30.708228,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_73de1f780b804c92a2441ac92c442c49,train,4,50.906776,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_75e91f60cc2649228daaf6393b7d10db,train,4,33.111365,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_76869bdceadf4abf9d834fc7c9bbf2f5,train,4,45.324591,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_78ad6e43879c433ea88417b72e61c80f,train,4,7.350400,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_7a45313ee05048f2bfa610ac81986e1c,train,4,30.890884,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_7b8e2f039e884764bd1ad6cbc13d9bd0,train,4,75.977723,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_7bb04eae8e45423e9fe9e1d078a6924f,train,4,56.799892,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_7c0b96985c344cbeac0f7c69e11dc60e,train,4,73.949088,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_846adaa1177c459892edfe6f5eadafbc,train,4,29.487387,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_84bc1a6b778e45b6beb6b83e07c38ab9,train,4,32.236186,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_852a2ee396184da494b42dea29a8b467,train,4,65.569107,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_85f8ca653a7d4d2c8b5415c12bd0abf8,train,4,62.382257,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_884e06fb5a9141e8917de14fe8fd8de4,train,12,14.742857,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_8906c7b18ea149a786d9f2cb83bd2f16,train,4,32.619917,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_8ae030e5a5504a7eac1269be9eafe6f3,train,4,32.487725,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_8b1537dc0668496f963a3f2ca739a17e,train,4,53.091530,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_8fe8f1504e6c4fc882ae866ad5ab54f2,train,4,32.492665,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_90ad5bd4009c43689742a4c6630fe365,train,4,52.283127,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_91d591ede2f84f2fbbe0d432feaf22ce,train,4,32.569425,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_933b9d8733a84a5bb2d666cba6af204b,train,6,59.728418,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_93848517830e4376a3d3576c16e3685f,train,4,29.670656,0.000,0.000,0.000,0.000,0,0,Manhattan-like
E9uDoFAP3SH_945024ce4509453da087d54e7f7a8ede,train,4,32.731437,0.000,0.000,0.000,0.000,0,0,Manhattan-like
